Comunidad,Provincia,Municipio,Nombre,punto_muestreo,adoptada_por,utm_x,utm_y,utm_huso,fecha_toma,escherichia_coli,enterococo,observaciones
Islas Baleares,Mallorca,Capdepera,Playa Cala Agulla,1,,,,,,,,
Islas Baleares,Mallorca,Capdepera,Playa Cala Gat,1,,,,,,,,
Islas Baleares,Mallorca,Capdepera,Playa Cala Lliteres,1,,,,,,,,
Islas Baleares,Mallorca,Capdepera,Playa Cala Mesquida,1,,,,,,,,
Islas Baleares,Mallorca,Capdepera,Playa Canyamel,1,,,,,,,,
Islas Baleares,Mallorca,Capdepera,Playa Font De Sa Cala,1,,,,,,,,
Islas Baleares,Mallorca,Capdepera,Playa Son Moll,1,,,,,,,,
Islas Baleares,Mallorca,Felanitx,Playa Cala Ferrera,1,,,,,,,,
Islas Baleares,Mallorca,Felanitx,Playa Cala Marçal,1,,,,,,,,
Islas Baleares,Mallorca,Felanitx,Playa Cala Sa Nau,1,,,,,,,,
Islas Baleares,Mallorca,Felanitx,Playa Porto Colom,1,,,,,,,,
Islas Baleares,Mallorca,Llucmajor,Playa Cala Blava,1,,,,,,,,
Islas Baleares,Mallorca,Llucmajor,Playa Cala Pi,1,,,,,,,,
Islas Baleares,Mallorca,Llucmajor,Playa S'arenal,1,,,,,,,,
Islas Baleares,Mallorca,Llucmajor,Playa S'arenal,2,,,,,,,,
Islas Baleares,Mallorca,Llucmajor,Playa S'arenal,3,,,,,,,,
Islas Baleares,Mallorca,Llucmajor,Playa S'arenal,4,,,,,,,,
Islas Baleares,Mallorca,Llucmajor,Playa S'estanyol,1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa Cala Anguila,1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa Cala Antena,1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa Cala Domingos,1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa Cala Mandia,1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa Cala Murada,1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa Cala Tropicana,1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa Club Naútico Porto Cristo,1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa Porto Cristo,1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa S'estany D'en Mas (cala Romàntica),1,,,,,,,,
Islas Baleares,Mallorca,Manacor,Playa S'illot De Manacor,1,,,,,,,,
Islas Baleares,Mallorca,Muro,Playa De Muro,1,,,,,,,,
Islas Baleares,Mallorca,Muro,Playa De Muro,2,,,,,,,,
Islas Baleares,Mallorca,Muro,Playa De Muro,3,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa Cala Estància,1,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa Cala Estància,2,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa Cala Estància,3,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa Cala Major,1,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa Cala Major,2,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa Can Pere Antoni,1,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa Can Pere Antoni,2,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa Ciutat Jardí,1,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa Ciutat Jardí,2,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa De Palma,1,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa De Palma,2,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa De Palma,3,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa De Palma,4,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa De Palma,5,,,,,,,,
Islas Baleares,Mallorca,Palma de Mallorca,Playa De Palma,6,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa Cala Barques (cala Sant Vicenç),1,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa Cala Molins (cala Sant Vicenç),1,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa D'albercuix( Port De Pollença),1,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa D'albercuix( Port De Pollença),2,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa D'albercuix( Port De Pollença),3,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa Dels Tamarells (port De Pollença),1,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa Dels Tamarells (port De Pollença),2,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa Dels Tamarells (port De Pollença),3,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa Formentor,1,,,,,,,,
Islas Baleares,Mallorca,Pollença,Playa Llenaire(port De Pollença),1,,,,,,,,
Islas Baleares,Mallorca,Salines (Ses),Playa Des Marquès,1,,,,,,,,
Islas Baleares,Mallorca,Salines (Ses),Playa Es Dolç,1,,,,,,,,
Islas Baleares,Mallorca,Salines (Ses),Playa Ses Roquetes,1,,,,,,,,
Islas Baleares,Mallorca,Sant Llorenç des Cardassar,Playa Cala Millor (cala Nau),1,,,,,,,,
Islas Baleares,Mallorca,Sant Llorenç des Cardassar,Playa Sa Coma,1,,,,,,,,
Islas Baleares,Mallorca,Sant Llorenç des Cardassar,Playa S'illot De Sant Llorenç,1,,,,,,,,
Islas Baleares,Mallorca,Santa Margalida,Playa Can Picafort,1,,,,,,,,
Islas Baleares,Mallorca,Santa Margalida,Playa Can Picafort,2,,,,,,,,
Islas Baleares,Mallorca,Santa Margalida,Playa Son Bauló,1,,,,,,,,
Islas Baleares,Mallorca,Santa Margalida,Playa Son Serra,1,,,,,,,,
Islas Baleares,Mallorca,Santanyí,Playa Cala D'or,1,,,,,,,,
Islas Baleares,Mallorca,Santanyí,Playa Cala Egos,1,,,,,,,,
Islas Baleares,Mallorca,Santanyí,Playa Cala Esmeralda,1,,,,,,,,
Islas Baleares,Mallorca,Santanyí,Playa Cala Gran,1,,,,,,,,
Islas Baleares,Mallorca,Santanyí,Playa Cala Llombards,1,,,,,,,,
Islas Baleares,Mallorca,Santanyí,Playa Cala Mondragó,1,,,,,,,,
Islas Baleares,Mallorca,Santanyí,Playa Cala Santanyí,1,,,,,,,,
Islas Baleares,Mallorca,Sóller,Playa Port De Sóller,1,,,,,,,,
Islas Baleares,Mallorca,Sóller,Playa Port De Sóller,2,,,,,,,,
Islas Baleares,Mallorca,Sóller,Playa Port De Sóller,3,,,,,,,,
Islas Baleares,Mallorca,Sóller,Playa Port De Sóller,4,,,,,,,,
Islas Baleares,Mallorca,Son Servera,Playa Cala Bona,1,,,,,,,,
Islas Baleares,Mallorca,Son Servera,Playa Cala Millor,1,,,,,,,,
Islas Baleares,Mallorca,Son Servera,Playa Costa Dels Pins,1,,,,,,,,
Islas Baleares,Mallorca,Son Servera,Playa Es Ribell,1,,,,,,,,
Islas Baleares,Mallorca,Son Servera,Playa Port Vell,1,,,,,,,,
Islas Baleares,Menorca,Alaior,Playa Cala En Porter,1,,,,,,,,
Islas Baleares,Menorca,Alaior,Playa Son Bou,1,,,,,,,,
Islas Baleares,Menorca,Castell (Es),Playa Cala Padera,1,,,,,,,,
Islas Baleares,Menorca,Castell (Es),Playa Sant Esteve,1,,,,,,,,
Islas Baleares,Menorca,Ciutadella de Menorca,Playa Cala Blanca,1,,,,,,,,
Islas Baleares,Menorca,Ciutadella de Menorca,Playa Cala En Blanes,1,,,,,,,,
Islas Baleares,Menorca,Ciutadella de Menorca,Playa Cala En Bosch,1,,,,,,,,
Islas Baleares,Menorca,Ciutadella de Menorca,Playa Cala En Forcat,1,,,,,,,,
Islas Baleares,Menorca,Ciutadella de Menorca,Playa Cala Morell,1,,,,,,,,
Islas Baleares,Menorca,Ciutadella de Menorca,Playa Gran,1,,,,,,,,
Islas Baleares,Menorca,Ciutadella de Menorca,Playa Sa Caleta,1,,,,,,,,
Islas Baleares,Menorca,Ciutadella de Menorca,Playa Santandria,1,,,,,,,,
Islas Baleares,Menorca,Ciutadella de Menorca,Playa Son Xoriguer,1,,,,,,,,
Islas Baleares,Menorca,Ferreries,Playa Cala Galdana,1,,,,,,,,
Islas Baleares,Menorca,Ferreries,Playa Cala Galdana,2,,,,,,,,
Islas Baleares,Menorca,Mahón,Playa Cala Binidalí,1,,,,,,,,
Islas Baleares,Menorca,Mahón,Playa Cala Canutells,1,,,,,,,,
Islas Baleares,Menorca,Mahón,Playa Cala Mesquida,1,,,,,,,,
Islas Baleares,Menorca,Mahón,Playa Es Grau,1,,,,,,,,
Islas Baleares,Menorca,Mercadal (Es),Playa Arenal D'en Castell,1,,,,,,,,
Islas Baleares,Menorca,Mercadal (Es),Playa Des Viver,1,,,,,,,,
Islas Baleares,Menorca,Mercadal (Es),Playa Ses Salines,1,,,,,,,,
Islas Baleares,Menorca,Mercadal (Es),Playa Son Saura,1,,,,,,,,
Islas Baleares,Menorca,Mercadal (Es),Playa Tirant,1,,,,,,,,
Islas Baleares,Menorca,Migjorn Gran (Es),Playa Sant Adeodato,1,,,,,,,,
Islas Baleares,Menorca,Migjorn Gran (Es),Playa Sant Tomàs,1,,,,,,,,
Islas Baleares,Menorca,Sant Lluís,Playa Biniancolla,1,,,,,,,,
Islas Baleares,Menorca,Sant Lluís,Playa Binibeca,1,,,,,,,,
Islas Baleares,Menorca,Sant Lluís,Playa Binisafua,1,,,,,,,,
Islas Baleares,Menorca,Sant Lluís,Playa Cala Alcaufar,1,,,,,,,,
Islas Baleares,Menorca,Sant Lluís,Playa Punta Prima,1,,,,,,,,
La Rioja,La Rioja,Ortigosa de Cameros,Embalse González-lacasa Ortigosa De Cameros,1,,,,,,,,
Madrid,Madrid,Aldea del Fresno,Rio Alberche Aldea Del Fresno,1,@gonditeniz,397374,4463318,30,3/09/2012,230 UFC/100 mL,37 UFC/100 mL,Zona Apta para el baño
Madrid,Madrid,Estremera,Rio Tajo Estremera,1,@gonditeniz,492332,4445642,30,4/09/2012,65 UFC/100 mL,38 UFC/100 mL,Zona Apta para el baño
Madrid,Madrid,Manzanares el Real,Rio Manzanares Manzanares El Real,1,@gonditeniz,423604,4513060,30,4/09/2012,21 UFC/100 mL,27 UFC/100 mL,Zona Apta para el baño
Madrid,Madrid,Rascafría,Rio Lozoya Rascafría,1,@gonditeniz,425942,4526076,30,4/09/2012,160 UFC/100 mL,26 UFC/100 mL,Zona Apta para el baño
Madrid,Madrid,San Martín de Valdeiglesias,Embalse San Juan San Martín De Valdeiglesias,1,@gonditeniz,388016,4470122,30,3/09/2012,0 UFC/100 mL,13 UFC/100 mL,Zona Apta para el baño
Madrid,Madrid,San Martín de Valdeiglesias,Embalse San Juan San Martín De Valdeiglesias,2,@gonditeniz,382893,4474013,30,3/09/2012,0 UFC/100 mL,3 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,Águilas,Playa Calabardina,1,,,,,,,,
Murcia,Murcia,Águilas,Playa Calarreona,1,,,,,,,,
Murcia,Murcia,Águilas,Playa De Levante,1,,,,,,,,
Murcia,Murcia,Águilas,Playa De Poniente,1,,,,,,,,
Murcia,Murcia,Águilas,Playa El Hornillo,1,,,,,,,,
Murcia,Murcia,Águilas,Playa La Carolina,1,,,,,,,,
Murcia,Murcia,Águilas,Playa La Cola,1,,,,,,,,
Murcia,Murcia,Águilas,Playa La Colonia,1,,,,,,,,
Murcia,Murcia,Águilas,Playa La Higuerica,1,,,,,,,,
Murcia,Murcia,Águilas,Playa Las Delicias,1,,,,,,,,
Murcia,Murcia,Águilas,Playa Matalentisco,1,,,,,,,,
Murcia,Murcia,Alcázares (Los),Playa Las Palmeras,1,,,,,,,,
Murcia,Murcia,Alcázares (Los),Playa Los Narejos,1,,,,,,,,
Murcia,Murcia,Alcázares (Los),Playa Paseo Carrión,1,,,,,,,,
Murcia,Murcia,Alcázares (Los),Playa Paseo De La Concha,1,,,,,,,,
Murcia,Murcia,Alcázares (Los),Playa Paseo De Manzanares,1,,,,,,,,
Murcia,Murcia,Alcázares (Los),Playa Paseo Del Espejo,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Bocarrambla,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Cala Cortina,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Cala Del Pino,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Cala Flores,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Calblanque,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa De Cavannas,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa De La Gola,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Del Barco,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa El Portus,1,@kuunga,670182.3,4161635.68,30,18/09/2012,2 UFC/100 mL,6 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,Cartagena,Playa El Vivero,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Entremares,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Estrella De Mar,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Galua,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Honda,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Isla Plana,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Islas Menores,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Islas Menores,2,,,,,,,,
Murcia,Murcia,Cartagena,Playa La Azohia,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Las Amoladeras,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Las Sirenas,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Levante-cabo Palos,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Los Nietos,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Los Nietos,2,,,,,,,,
Murcia,Murcia,Cartagena,Playa Los Urrutias,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Los Urrutias,2,,,,,,,,
Murcia,Murcia,Cartagena,Playa Mar De Cristal,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Paraiso,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Puerto Bello,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Punta Brava,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa San Gines,1,,,,,,,,
Murcia,Murcia,Cartagena,Playa Villas Caravanning,1,,,,,,,,
Murcia,Murcia,Lorca,Playa Calnegre,1,,,,,,,,
Murcia,Murcia,Lorca,Playa Punta De Calnegre,1,,,,,,,,
Murcia,Murcia,Mazarrón,Playa Bahia,1,,,,,,,,
Murcia,Murcia,Mazarrón,Playa Bolnuevo,1,,,,,,,,
Murcia,Murcia,Mazarrón,Playa Del Puerto,1,,,,,,,,
Murcia,Murcia,Mazarrón,Playa El Alamillo,1,,,,,,,,
Murcia,Murcia,Mazarrón,Playa Grande-castellar,1,,,,,,,,
Murcia,Murcia,Mazarrón,Playa La Isla,1,,,,,,,,
Murcia,Murcia,Mazarrón,Playa Nares,1,,,,,,,,
Murcia,Murcia,Mazarrón,Playa Playa Riguete,1,,,,,,,,
Murcia,Murcia,San Javier,Playa Antillas,1,@amarmart,698986.11,4176102.34,30,17/09/2012,1 UFC/100 mL,1 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa Barnuevo,1,@amarmart,693518.76,4185789.35,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa Del Galan,1,@amarmart,699347.31,4173952,30,17/09/2012,0 UFC/100 mL,1 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa El Castillico,1,@amarmart,694289.6,4187486.57,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa El Pedruchillo,1,@amarmart,699123.76,4175705.93,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa El Tabal,1,@amarmart,700365.61,4172273.52,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa La Ensenada Del Esparto,1,@amarmart,699699.48,4180597.58,30,17/09/2012,0 UFC/100 mL,1 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa La Hita,1,@amarmart,692683.17,4182661.17,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa Las Gaviotas,1,@amarmart,699250.45,4176976.42,30,17/09/2012,1 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa Mistral,1,@amarmart,699311.66,4179221.66,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa Paseo Colon,1,@amarmart,693630.07,4186132.62,30,17/09/2012,2 UFC/100 mL,5 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa Pedrucho Norte,1,@amarmart,699436.43,4175157.41,30,17/09/2012,0 UFC/100 mL,1 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa Pedrucho Sur,1,@amarmart,700006.31,4173235.93,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa Veneciola,1,@amarmart,698354.55,4182836.02,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Javier,Playa Los Alisios,1,@amarmart,700013.67,4172104.43,30,17/09/2012,6 UFC/100 mL,2 UFC/100 mL,Zona Apta para el baño
Murcia,Murcia,San Pedro del Pinatar,Playa El Mojon-derecha,1,,,,,,,,
Murcia,Murcia,San Pedro del Pinatar,Playa La Llana-las Salinas,1,,,,,,,,
Murcia,Murcia,San Pedro del Pinatar,Playa La Mota,1,,,,,,,,
Murcia,Murcia,San Pedro del Pinatar,Playa La Puntica,1,,,,,,,,
Murcia,Murcia,San Pedro del Pinatar,Playa Torre Derribada,1,,,,,,,,
Murcia,Murcia,San Pedro del Pinatar,Playa Villananitos,1,,,,,,,,
Murcia,Murcia,Unión (La),Playa Portman-el Lastre,1,,,,,,,,
Murcia,Murcia,Moratalla,Rio Alharabe Moratalla,1,,,,,,,,
Navarra,Navarra,Améscoa Baja,Rio Urederra Améscoa Baja,1,@balapiaka,571335,4736685,30,31/08/2012,46 UFC/100 mL,143 UFC/100 mL,Zona Apta para el baño
Navarra,Navarra,Beriáin,Balsa De La Morea Beriáin,1,@balapiaka,611814,4732075,30,28/08/2012,0 UFC/100 mL,32 UFC/100 mL,Zona Apta para el baño
Navarra,Navarra,Burgui,Rio Esca Burgui/burgi,1,,,,,,,,
Navarra,Navarra,Carcastillo,Rio Aragon Carcastillo,1,,,,,,,,
Navarra,Navarra,Estella,Manantial Agua Salada Estella/lizarra,1,,,,,,,,
Navarra,Navarra,Guesálaz,Embalse Alloz Guesálaz,1,,,,,,,,
Navarra,Navarra,Navascués,Barranco De La Foz De Benasa Navascués,1,,,,,,,,
Navarra,Navarra,Ochagavía,Rio Anduña Ochagavía,1,,,,,,,,
Navarra,Navarra,Tudela,Balsa El Pulguer Tudela,1,,,,,,,,
Navarra,Navarra,Uztárroz,Rio Uztarroz Uztárroz/uztarroze,1,,,,,,,,
País Vasco,Guipúzcoa,Deba,Playa De Deba,1,@balapiaka,552590,4794390,30,24/09/2012,10 UFC/100 mL,10 UFC/100 mL,Zona Apta para el baño
País Vasco,Guipúzcoa,Donostia-San Sebastián,Playa De Gros/la Zurriola,1,@balapiaka,583310,4797944,30,30/04/2011,0 UFC/100 mL,0 UFC/100 mL,Excelente
País Vasco,Guipúzcoa,Donostia-San Sebastián,Playa De Gros/la Zurriola,2,@balapiaka,583102,4797825,30,30/04/2011,0 UFC/100 mL,0 UFC/100 mL,Excelente
País Vasco,Guipúzcoa,Donostia-San Sebastián,Playa De Gros/la Zurriola,3,@balapiaka,582863,4797870,30,30/04/2011,0 UFC/100 mL,0 UFC/100 mL,Excelente
País Vasco,Guipúzcoa,Donostia-San Sebastián,Playa De La Concha,1,,,,,,,,
País Vasco,Guipúzcoa,Donostia-San Sebastián,Playa De La Concha,2,,,,,,,,
País Vasco,Guipúzcoa,Donostia-San Sebastián,Playa De La Concha,3,,,,,,,,
País Vasco,Guipúzcoa,Donostia-San Sebastián,Playa De Ondarreta,1,,,,,,,,
País Vasco,Guipúzcoa,Donostia-San Sebastián,Playa De Ondarreta,2,,,,,,,,
País Vasco,Guipúzcoa,Getaria,Playa De Gaztetape,1,,,,,,,,
País Vasco,Guipúzcoa,Getaria,Playa De Malkorbe,1,,,,,,,,
País Vasco,Guipúzcoa,Hondarribia,Playa De Hondarribia,1,,,,,,,,
País Vasco,Guipúzcoa,Hondarribia,Playa De Hondarribia,2,,,,,,,,
País Vasco,Guipúzcoa,Mutriku,Playa De Mutriku,1,,,,,,,,
País Vasco,Guipúzcoa,Mutriku,Playa De Ondarbeltz,1,,,,,,,,
País Vasco,Guipúzcoa,Mutriku,Playa De Saturrarán,1,,,,,,,,
País Vasco,Guipúzcoa,Orio,Playa De Antilla,1,,,,,,,,
País Vasco,Guipúzcoa,Zarautz,Playa De Zarautz,1,jaimesoler,568609,4793706,30,24/09/2012,10 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Guipúzcoa,Zarautz,Playa De Zarautz,2,jaimesoler,568122,4793565,30,24/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
País Vasco,Guipúzcoa,Zarautz,Playa De Zarautz,3,jaimesoler,567437,4793424,30,24/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
País Vasco,Guipúzcoa,Zumaia,Playa De Itzurun,1,,,,,,,,
País Vasco,Guipúzcoa,Zumaia,Playa De Santiago,1,,,,,,,,
País Vasco,Vizcaya,Bakio,Playa De Bakio,1,@tj_fr34k,515691,4808840,30,24/09/2012,22 UFC/100 mL ,10 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Bermeo,Playa De Aritxatxu,1,@tj_fr34k,521976,4808354,30,24/09/2012,88 UFC/100 mL ,22 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Ea,Playa De Ea,1,@tj_fr34k,533914,4803936,30,24/09/2012,64 UFC/100 mL ,42 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Getxo,Playa De Arrigunaga,1,@tj_fr34k,498507,4800556,30,24/09/2012,22 UFC/100 mL,22 UFC/100 mL,Zona Apta para el baño
País Vasco,Vizcaya,Getxo,Playa De Azkorri,1,@tj_fr34k,498802,4803307,30,24/09/2012,10 UFC/100 mL,10 UFC/100 mL,Zona Apta para el baño
País Vasco,Vizcaya,Getxo,Playa De Ereaga,1,@tj_fr34k,498942,4799070,30,24/09/2012,22 UFC/100 mL,10 UFC/100 mL,Zona Apta para el baño
País Vasco,Vizcaya,Getxo,Playa De Ereaga,2,@tj_fr34k,498875,4798905,30,24/09/2012,10 UFC/100 mL,32 UFC/100 mL,Zona Apta para el baño
País Vasco,Vizcaya,Getxo,Playa De Las Arenas,1,@tj_fr34k,498662,4797312,30,24/09/2012,134 UFC/100 mL ,98 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Gorliz,Playa De Gorliz,1,@tj_fr34k,504429,4807505,30,24/09/2012,0 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Gorliz,Playa De Gorliz,2,@tj_fr34k,504568,4807298,30,24/09/2012,0 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Gorliz,Playa De Gorliz,3,@tj_fr34k,504559,4806908,30,24/09/2012,10 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Ibarrangelu,Playa De Laga,1,@tj_fr34k,528007,4806631,30,24/09/2012,64 UFC/100 mL ,22 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Ibarrangelu,Playa De Laga,2,@tj_fr34k,527806,4806559,30,24/09/2012,76 UFC/100 mL ,10 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Ibarrangelu,Playa De Laida,1,@tj_fr34k,525374,4806087,30,24/09/2012,98 UFC/100 mL ,10 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Ibarrangelu,Playa De Laida,2,@tj_fr34k,525354,4805217,30,24/09/2012,134 UFC/100 mL ,10 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Ispaster,Playa De Ogeia,1,@tj_fr34k,536957,4802622,30,24/09/2012,0 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Lekeitio,Playa De Isuntza,1,@tj_fr34k,540572,4801467,30,24/09/2012,98 UFC/100 mL ,10 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Mendexa,Playa De Karraspio,1,@tj_fr34k,541077,4801492,30,24/09/2012,10 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Mendexa,Playa De Karraspio,2,,,,,,,,
País Vasco,Vizcaya,Mundaka,Playa De Laidatxu,1,@tj_fr34k,524594,4805971,30,24/09/2012,274 UFC/100 mL ,98 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Muskiz,Playa La Arena - Muskiz,1,@tj_fr34k,490600,4799886,30,24/09/2012,0 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Muskiz,Playa La Arena - Muskiz,2,@tj_fr34k,490378,4799810,30,24/09/2012,0 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Ondarroa,Playa De Arrigorri,1,@tj_fr34k,547277,4797091,30,24/09/2012,10 UFC/100 mL ,32 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Plentzia,Playa De Plentzia,1,@tj_fr34k,504425,4806733,30,24/09/2012,0 UFC/100 mL ,10 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Sopelana,Playa De Atxabiribil-arietarra,1,@tj_fr34k,500404,4804180,30,24/09/2012,0 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Sopelana,Playa De Atxabiribil-arietarra,2,@tj_fr34k,500617,4804353,30,24/09/2012,0 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Sopelana,Playa De Atxabiribil-arietarra,3,@tj_fr34k,500171,4804011,30,24/09/2012,0 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Sopelana,Playa De Solandotes,1,@tj_fr34k,499824,4803792,30,24/09/2012,32 UFC/100 mL ,0 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Sopelana,Playa De Solandotes,2,@tj_fr34k,499659,4803715,30,24/09/2012,42 UFC/100 mL ,88 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Sukarrieta,Playa De San Antonio,1,@tj_fr34k,525385,4804038,30,24/09/2012,146 UFC/100 mL ,10 UFC/100 mL ,Zona Apta para el baño
País Vasco,Vizcaya,Sukarrieta,Playa De Toña,1,@tj_fr34k,524804,4804778,30,18/06/2012,2772 UFC/100 mL ,234 UFC/100 mL ,Recomendación de no baño (Con posible contaminación microbiológica del agua. Baño No Recomendado Temporalmente)
